worker_id,src,dest,wall_ms,timestamp,send_ms,chunk_id,task_id
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2273.7,2026-07-26 06:21:11.973,2273.7,221,96d5486f-07a9-48
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2214.1,2026-07-26 06:21:12.536,2214.1,450,564a40d5-f302-45
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1149.9,2026-07-26 06:21:25.949,1149.9,167,a9a0b4fc-cf58-43
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1174.6,2026-07-26 06:21:41.044,1174.6,72,9bee4049-4039-4d
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1213.1,2026-07-28 17:49:22.124,1213.1,213,501fa7e0-f684-47
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1214.1,2026-07-28 17:49:22.131,1214.1,159,1876e027-2974-48
3f5f0849-4f68-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1350.0,2026-07-28 17:49:22.265,1350.0,297,c70deda2-9b1e-43
35577fec-f011-4d,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1413.5,2026-07-28 17:49:22.319,1413.5,228,1f29dc64-ab51-41
54585999-049f-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1409.2,2026-07-28 17:49:22.321,1409.2,309,6233b64d-f8d6-46
34aeda10-164d-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1452.3,2026-07-28 17:49:22.365,1452.3,3,372117cf-4236-46
e4f5d18d-cb07-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1512.7,2026-07-28 17:49:22.422,1512.7,204,21e3796e-5d9b-40
cc08774a-ed4d-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1730.9,2026-07-28 17:49:22.646,1730.9,196,23c0e400-a883-48
8190b41a-a59f-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1803.2,2026-07-28 17:49:22.711,1803.2,42,6f328d1b-6d61-47
f02e6fae-e0dc-48,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1840.3,2026-07-28 17:49:22.758,1840.3,56,bf9bbed1-1d3a-4c
9167460c-b3ef-43,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1876.9,2026-07-28 17:49:22.790,1876.9,305,aa29a13a-9ff4-40
e778c394-2261-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1952.4,2026-07-28 17:49:22.866,1952.4,310,cc3ba8f0-5a55-42
7abd699c-e2a0-45,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2180.1,2026-07-28 17:49:23.097,2180.1,41,3368e521-83ff-4a
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1197.6,2026-07-28 17:49:23.246,1197.6,448,95b3a92d-e58e-4f
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1173.8,2026-07-28 17:49:23.301,1173.8,463,71e8731e-8b2e-43
757f381e-dc3f-40,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,2406.1,2026-07-28 17:49:23.313,2406.1,204,d5e32b53-7538-47
4a858378-4596-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,2458.4,2026-07-28 17:49:23.365,2458.4,360,07ff64d8-ff4d-47
3f5f0849-4f68-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1392.3,2026-07-28 17:49:23.660,1392.3,502,c75e3741-52b8-46
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1526.2,2026-07-28 17:49:23.661,1526.2,442,ff863e26-0109-48
eeb803e6-5d13-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2998.2,2026-07-28 17:49:23.908,2998.2,250,6df94fa6-4460-45
0bbd98ce-9c9a-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,3181.0,2026-07-28 17:49:24.086,3181.0,210,4c314222-3e59-46
acb95b61-bfaa-47,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,3728.9,2026-07-28 17:49:24.638,3728.9,100,38012868-9475-47
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1163.2,2026-07-28 17:49:37.060,1163.2,9,4c70ac04-8e86-46
e778c394-2261-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1580.5,2026-07-28 18:19:22.960,1580.5,202,342e0c30-9f9b-49
e4f5d18d-cb07-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1908.1,2026-07-28 18:19:23.285,1908.1,284,34641c29-3efd-41
7abd699c-e2a0-45,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,2158.4,2026-07-28 18:19:23.539,2158.4,355,c054f658-ed02-4c
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2258.1,2026-07-28 18:19:23.631,2258.1,375,e1fb7962-6c6c-4b
8190b41a-a59f-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2426.8,2026-07-28 18:19:23.805,2426.8,138,3b2856a3-a914-43
54585999-049f-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2465.7,2026-07-28 18:19:23.841,2465.7,232,563f7076-fb8c-46
4a858378-4596-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2464.9,2026-07-28 18:19:23.846,2464.9,359,ca13cf11-50b5-48
f02e6fae-e0dc-48,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2607.5,2026-07-28 18:19:23.987,2607.5,131,4956dc69-46f5-44
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,2903.4,2026-07-28 18:19:24.276,2903.4,400,3198a129-4d0e-40
cc08774a-ed4d-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2957.8,2026-07-28 18:19:24.335,2957.8,323,c259dabd-63bc-4e
e778c394-2261-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1373.0,2026-07-28 18:19:24.336,1373.0,411,15f30b30-fb5a-44
e4f5d18d-cb07-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1094.3,2026-07-28 18:19:24.382,1094.3,477,64d08990-a848-4d
34aeda10-164d-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,3025.1,2026-07-28 18:19:24.401,3025.1,398,8e14fa24-7c73-44
3f5f0849-4f68-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,3074.8,2026-07-28 18:19:24.449,3074.8,299,546a01b3-7f27-4a
9167460c-b3ef-43,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,3587.0,2026-07-28 18:19:24.966,3587.0,199,eea3468c-b2ed-41
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,3715.2,2026-07-28 18:19:25.089,3715.2,341,21feeba6-88c8-43
35577fec-f011-4d,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,3806.1,2026-07-28 18:19:25.181,3806.1,303,de79cdf6-e647-44
757f381e-dc3f-40,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,4025.3,2026-07-28 18:19:25.405,4025.3,123,677b564e-a1b6-45
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1817.1,2026-07-28 18:19:25.451,1817.1,493,f02c1c70-2823-40
7abd699c-e2a0-45,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,2025.5,2026-07-28 18:19:25.568,2025.5,459,321ae1e0-2d8b-48
eeb803e6-5d13-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,4219.7,2026-07-28 18:19:25.601,4219.7,112,e7e69233-936e-40
0bbd98ce-9c9a-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,4339.7,2026-07-28 18:19:25.722,4339.7,203,ab43fb7f-94c7-45
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1290.8,2026-07-28 18:19:36.868,1290.8,365,6a1beec6-33c2-4d
35577fec-f011-4d,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1028.4,2026-07-28 18:49:20.542,1028.4,190,a1c84fa3-2e28-4f
757f381e-dc3f-40,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1283.6,2026-07-28 18:49:20.802,1283.6,361,4f5fe53f-69bf-4c
f02e6fae-e0dc-48,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1299.9,2026-07-28 18:49:20.816,1299.9,42,879d8644-308a-46
9167460c-b3ef-43,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,1393.9,2026-07-28 18:49:20.912,1393.9,260,25b601e8-4b33-4a
acf033ca-eeaf-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1425.4,2026-07-28 18:49:20.936,1425.4,141,3019c3c1-939d-48
8190b41a-a59f-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1585.3,2026-07-28 18:49:21.099,1585.3,341,be4386ce-e089-40
54585999-049f-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1718.9,2026-07-28 18:49:21.231,1718.9,235,48c70c02-29e4-4f
7abd699c-e2a0-45,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1717.1,2026-07-28 18:49:21.232,1717.1,386,8f3c76aa-4f3a-46
e4f5d18d-cb07-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,1780.6,2026-07-28 18:49:21.288,1780.6,214,7624624b-7fff-47
34aeda10-164d-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1784.9,2026-07-28 18:49:21.298,1784.9,243,ac6e69d3-fcec-4e
bfae6c43-fd63-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup/studio/100gib-20gib-source-20260719023016-d2.bin,1825.2,2026-07-28 18:49:21.335,1825.2,392,bb4bad7d-291f-43
eeb803e6-5d13-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1869.3,2026-07-28 18:49:21.389,1869.3,56,e6d3da55-7442-45
acb95b61-bfaa-47,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1151.7,2026-07-28 18:49:21.493,1151.7,429,2ac75e90-7da5-48
e778c394-2261-42,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,2136.2,2026-07-28 18:49:21.645,2136.2,311,4ff91c83-988b-47
cc08774a-ed4d-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup3/studio/100gib-20gib-source-20260719023016-d4.bin,2227.2,2026-07-28 18:49:21.743,2227.2,130,97ec686f-4c09-41
3f5f0849-4f68-4b,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2263.1,2026-07-28 18:49:21.773,2263.1,11,0cfcca72-e78a-46
0bbd98ce-9c9a-4f,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1496.2,2026-07-28 18:49:21.836,1496.2,495,fbc3d2fb-8ebb-44
4a858378-4596-41,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup2/studio/100gib-20gib-source-20260719023016-d3.bin,2391.6,2026-07-28 18:49:21.910,2391.6,23,c5ec3396-46fb-43
757f381e-dc3f-40,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,1268.7,2026-07-28 18:49:22.074,1268.7,479,32bce527-611f-43
35577fec-f011-4d,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,1769.3,2026-07-28 18:49:22.314,1769.3,441,a7cf10c8-742f-48
f6ba0149-0007-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/backup8/studio/100gib-20gib-source-20260719023016-d5.bin,2828.3,2026-07-28 18:49:22.334,2828.3,358,6048d5a6-b262-45
44771ea8-f706-4c,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/source/ecx_20_b_gb.bin,https://ef88e61230a7f9cdaa979b6268878856.r2.cloudflarestorage.com/beam-xfer-test/destinations/primary/studio/100gib-20gib-source-20260719023016-d1.bin,3868.3,2026-07-28 18:49:23.388,3868.3,228,f7051db0-310c-4e
